customer_id,name,email,city,state,signup_date,customer_segment
C06922,Customer 6922,customer6922@example.com,Hyderabad,Telangana,2025-04-29,Small Business
C06923,Customer 6923,customer6923@example.com,Delhi,Delhi,2026-04-28,Consumer
C06924,Customer 6924,customer6924@example.com,Pune,Maharashtra,2025-01-24,Small Business
C06925,Customer 6925,customer6925@example.com,Delhi,Delhi,2024-11-02,Small Business
C06926,Customer 6926,customer6926@example.com,Chennai,Tamil Nadu,2024-04-03,Small Business
C06927,Customer 6927,customer6927@example.com,Delhi,Delhi,2024-06-10,Small Business
C06928,Customer 6928,customer6928@example.com,Kolkata,West Bengal,2025-11-21,Small Business
C06929,Customer 6929,customer6929@example.com,Bengaluru,Karnataka,2026-03-21,Consumer
C06930,Customer 6930,customer6930@example.com,Ahmedabad,Gujarat,2025-11-17,Corporate
C06931,Customer 6931,customer6931@example.com,Jaipur,Rajasthan,2025-05-31,Consumer
C06932,Customer 6932,customer6932@example.com,Kolkata,West Bengal,2026-01-13,Corporate
C06933,Customer 6933,customer6933@example.com,Ahmedabad,Gujarat,2025-11-17,Corporate
C06934,Customer 6934,customer6934@example.com,Panipat,Haryana,2024-09-30,Consumer
C06935,Customer 6935,customer6935@example.com,Ahmedabad,Gujarat,2024-12-29,Consumer
C06936,Customer 6936,customer6936@example.com,Delhi,Delhi,2024-09-21,Consumer
C06937,Customer 6937,customer6937@example.com,Ahmedabad,Gujarat,2025-03-09,Consumer
C06938,Customer 6938,customer6938@example.com,Hyderabad,Telangana,2025-03-13,Consumer
C06939,Customer 6939,customer6939@example.com,Kolkata,West Bengal,2025-07-19,Small Business
C06940,Customer 6940,customer6940@example.com,Pune,Maharashtra,2024-06-30,
C06941,Customer 6941,customer6941@example.com,Bengaluru,Karnataka,2025-11-21,Small Business
C06942,Customer 6942,customer6942@example.com,Jaipur,Rajasthan,2025-07-25,Consumer
C06943,Customer 6943,customer6943@example.com,Hyderabad,Telangana,2026-01-10,
C06944,Customer 6944,customer6944@example.com,Hyderabad,Telangana,2024-04-19,Corporate
C06945,Customer 6945,customer6945@example.com,Ahmedabad,Gujarat,2026-03-28,Small Business
C06946,Customer 6946,customer6946@example.com,Chennai,Tamil Nadu,2024-07-05,Corporate
C06947,Customer 6947,customer6947@example.com,Panipat,Haryana,2025-09-11,Corporate
C06948,Customer 6948,customer6948@example.com,Bengaluru,Karnataka,2026-05-05,Small Business
C06949,Customer 6949,customer6949@example.com,Chennai,Tamil Nadu,2025-01-27,Small Business
C06950,Customer 6950,customer6950@example.com,Pune,Maharashtra,2026-01-07,
C06951,Customer 6951,customer6951@example.com,Ahmedabad,Gujarat,2025-03-15,Consumer
C06952,Customer 6952,customer6952@example.com,Bengaluru,Karnataka,2025-04-08,Small Business
C06953,Customer 6953,customer6953@example.com,Bengaluru,Karnataka,2024-06-04,Consumer
C06954,Customer 6954,customer6954@example.com,Kolkata,West Bengal,2024-01-12,Consumer
C06955,Customer 6955,customer6955@example.com,Jaipur,Rajasthan,2024-12-12,Consumer
C06956,Customer 6956,customer6956@example.com,Chennai,Tamil Nadu,2024-05-25,Consumer
C06957,Customer 6957,customer6957@example.com,Hyderabad,Telangana,2025-08-16,Consumer
C06958,Customer 6958,customer6958@example.com,Chennai,Tamil Nadu,2024-10-08,Small Business
C06959,Customer 6959,customer6959@example.com,Jaipur,Rajasthan,2024-05-08,Consumer
C06960,Customer 6960,customer6960@example.com,Jaipur,Rajasthan,2025-08-10,Consumer
C06961,Customer 6961,customer6961@example.com,Bengaluru,Karnataka,2025-07-01,Corporate
C06962,Customer 6962,customer6962@example.com,Jaipur,Rajasthan,2025-12-14,Small Business
C06963,Customer 6963,customer6963@example.com,Pune,Maharashtra,2025-09-20,Consumer
C06964,Customer 6964,customer6964@example.com,Chennai,Tamil Nadu,2024-05-20,Corporate
C06965,Customer 6965,customer6965@example.com,Chennai,Tamil Nadu,2025-05-06,Consumer
C06966,Customer 6966,customer6966@example.com,Jaipur,Rajasthan,2025-03-31,Small Business
C06967,Customer 6967,customer6967@example.com,Ahmedabad,Gujarat,2024-03-10,Corporate
C06968,Customer 6968,customer6968@example.com,Panipat,Haryana,2025-09-30,Consumer
C06969,Customer 6969,customer6969@example.com,Delhi,Delhi,2024-11-03,Consumer
C06970,Customer 6970,customer6970@example.com,Pune,Maharashtra,2026-04-29,Consumer
C06971,Customer 6971,customer6971@example.com,Ahmedabad,Gujarat,2026-02-13,Small Business
C06972,Customer 6972,customer6972@example.com,Pune,Maharashtra,2025-01-01,Small Business
C06973,Customer 6973,customer6973@example.com,Ahmedabad,Gujarat,2025-10-17,Consumer
C06974,Customer 6974,customer6974@example.com,Pune,Maharashtra,2026-01-01,Corporate
C06975,Customer 6975,customer6975@example.com,Delhi,Delhi,2024-08-26,Consumer
C06976,Customer 6976,customer6976@example.com,Kolkata,West Bengal,2026-01-06,Corporate
C06977,Customer 6977,customer6977@example.com,Panipat,Haryana,2024-12-15,Consumer
C06978,Customer 6978,customer6978@example.com,Pune,Maharashtra,2024-02-14,Corporate
C06979,Customer 6979,customer6979@example.com,Hyderabad,Telangana,2025-07-23,Small Business
C06980,Customer 6980,customer6980@example.com,Delhi,Delhi,2025-02-14,Corporate
C06981,Customer 6981,customer6981@example.com,Panipat,Haryana,2024-06-18,Corporate
C06982,Customer 6982,customer6982@example.com,Bengaluru,Karnataka,2026-02-07,Corporate
C06983,Customer 6983,customer6983@example.com,Kolkata,West Bengal,2024-05-28,Corporate
C06984,Customer 6984,customer6984@example.com,Delhi,Delhi,2025-09-23,Consumer
C06985,Customer 6985,customer6985@example.com,Chennai,Tamil Nadu,2024-11-21,Small Business
C06986,Customer 6986,customer6986@example.com,Panipat,Haryana,2026-06-12,Consumer
C06987,Customer 6987,customer6987@example.com,Bengaluru,Karnataka,2024-10-07,Consumer
C06988,Customer 6988,customer6988@example.com,Ahmedabad,Gujarat,2025-03-02,Corporate
C06989,Customer 6989,customer6989@example.com,Delhi,Delhi,2025-04-26,Small Business
C06990,Customer 6990,customer6990@example.com,Kolkata,West Bengal,2026-02-04,Consumer
C06991,Customer 6991,customer6991@example.com,Jaipur,Rajasthan,2024-05-09,Small Business
C06992,Customer 6992,customer6992@example.com,Bengaluru,Karnataka,2025-08-31,Small Business
C06993,Customer 6993,customer6993@example.com,Ahmedabad,Gujarat,2026-02-10,Small Business
C06994,Customer 6994,customer6994@example.com,Panipat,Haryana,2025-07-13,Small Business
C06995,Customer 6995,customer6995@example.com,Panipat,Haryana,2026-06-06,Corporate
C06996,Customer 6996,customer6996@example.com,Kolkata,West Bengal,2026-05-03,Small Business
C06997,Customer 6997,customer6997@example.com,Mumbai,Maharashtra,2024-04-09,Corporate
C06998,Customer 6998,customer6998@example.com,Delhi,Delhi,2025-03-29,Corporate
C06999,Customer 6999,customer6999@example.com,Chennai,Tamil Nadu,2025-06-13,Consumer
C07000,Customer 7000,customer7000@example.com,Pune,Maharashtra,2026-05-09,Corporate
C07001,Customer 7001,customer7001@example.com,Ahmedabad,Gujarat,2024-07-08,Corporate
C07002,Customer 7002,customer7002@example.com,Chennai,Tamil Nadu,2024-09-28,Small Business
C07003,Customer 7003,customer7003@example.com,Chennai,Tamil Nadu,2025-09-23,Small Business
C07004,Customer 7004,customer7004@example.com,Jaipur,Rajasthan,2025-09-24,Consumer
C07005,Customer 7005,customer7005@example.com,Ahmedabad,Gujarat,2025-02-09,Small Business
C07006,Customer 7006,customer7006@example.com,Ahmedabad,Gujarat,2025-07-16,Corporate
C07007,Customer 7007,customer7007@example.com,Bengaluru,Karnataka,2025-06-02,Corporate
C07008,Customer 7008,customer7008@example.com,Ahmedabad,Gujarat,2024-11-15,Small Business
C07009,Customer 7009,customer7009@example.com,Delhi,Delhi,2024-12-01,Corporate
C07010,Customer 7010,customer7010@example.com,Ahmedabad,Gujarat,2024-09-24,Corporate
C07011,Customer 7011,customer7011@example.com,Panipat,Haryana,2024-04-23,Consumer
C07012,Customer 7012,customer7012@example.com,Ahmedabad,Gujarat,2024-05-18,Small Business
C07013,Customer 7013,customer7013@example.com,Ahmedabad,Gujarat,2025-11-26,Consumer
C07014,Customer 7014,customer7014@example.com,Panipat,Haryana,2026-05-15,Small Business
C07015,Customer 7015,customer7015@example.com,Kolkata,West Bengal,2025-01-04,Consumer
C07016,Customer 7016,customer7016@example.com,Chennai,Tamil Nadu,2025-12-12,Consumer
C07017,Customer 7017,customer7017@example.com,Hyderabad,Telangana,2024-04-26,Consumer
C07018,Customer 7018,customer7018@example.com,Kolkata,West Bengal,2024-03-21,Corporate
C07019,Customer 7019,customer7019@example.com,Panipat,Haryana,2024-08-20,Small Business
C07020,Customer 7020,customer7020@example.com,Jaipur,Rajasthan,2026-02-09,Small Business
C07021,Customer 7021,customer7021@example.com,Chennai,Tamil Nadu,2024-07-31,Corporate
C07022,Customer 7022,customer7022@example.com,Hyderabad,Telangana,2024-09-11,Corporate
C07023,Customer 7023,customer7023@example.com,Mumbai,Maharashtra,2024-04-12,Small Business
C07024,Customer 7024,customer7024@example.com,Ahmedabad,Gujarat,2024-09-23,Corporate
C07025,Customer 7025,customer7025@example.com,Hyderabad,Telangana,2025-09-05,Consumer
C07026,Customer 7026,customer7026@example.com,Chennai,Tamil Nadu,2025-05-12,Consumer
C07027,Customer 7027,customer7027@example.com,Panipat,Haryana,2024-01-26,Small Business
C07028,Customer 7028,customer7028@example.com,Ahmedabad,Gujarat,2024-11-04,Consumer
C07029,Customer 7029,customer7029@example.com,Bengaluru,Karnataka,2025-06-27,Small Business
C07030,Customer 7030,customer7030@example.com,Bengaluru,Karnataka,2024-07-02,Consumer
C07031,Customer 7031,customer7031@example.com,Bengaluru,Karnataka,2025-01-20,Corporate
C07032,Customer 7032,customer7032@example.com,Bengaluru,Karnataka,2026-03-15,Small Business
C07033,Customer 7033,customer7033@example.com,Jaipur,Rajasthan,2025-09-20,Corporate
C07034,Customer 7034,customer7034@example.com,Chennai,Tamil Nadu,2025-05-24,Corporate
C07035,Customer 7035,customer7035@example.com,Panipat,Haryana,2024-11-30,Corporate
C07036,Customer 7036,customer7036@example.com,Bengaluru,Karnataka,2024-06-14,Consumer
C07037,Customer 7037,customer7037@example.com,Bengaluru,Karnataka,2024-11-18,Corporate
C07038,Customer 7038,customer7038@example.com,Hyderabad,Telangana,2025-05-16,
C07039,Customer 7039,customer7039@example.com,Hyderabad,Telangana,2025-07-04,Consumer
C07040,Customer 7040,customer7040@example.com,Ahmedabad,Gujarat,2025-04-06,Corporate
C07041,Customer 7041,customer7041@example.com,Hyderabad,Telangana,2024-08-14,Consumer
C07042,Customer 7042,customer7042@example.com,Jaipur,Rajasthan,2026-04-04,Small Business
C07043,Customer 7043,customer7043@example.com,Panipat,Haryana,2025-03-11,Consumer
C07044,Customer 7044,customer7044@example.com,Pune,Maharashtra,2026-05-27,
C07045,Customer 7045,customer7045@example.com,Bengaluru,Karnataka,2026-03-29,Corporate
C07046,Customer 7046,customer7046@example.com,Chennai,Tamil Nadu,2026-03-13,Consumer
C07047,Customer 7047,customer7047@example.com,Mumbai,Maharashtra,2026-02-27,Corporate
C07048,Customer 7048,customer7048@example.com,Hyderabad,Telangana,2025-12-18,Corporate
C07049,Customer 7049,customer7049@example.com,Panipat,Haryana,2024-04-21,Corporate
C07050,Customer 7050,customer7050@example.com,Hyderabad,Telangana,2025-09-10,Small Business
C07051,Customer 7051,customer7051@example.com,Hyderabad,Telangana,2024-08-22,Consumer
C07052,Customer 7052,customer7052@example.com,Panipat,Haryana,2025-12-12,Small Business
C07053,Customer 7053,customer7053@example.com,Chennai,Tamil Nadu,2024-06-13,Consumer
C07054,Customer 7054,customer7054@example.com,Delhi,Delhi,2024-06-28,Consumer
C07055,Customer 7055,customer7055@example.com,Bengaluru,Karnataka,2024-07-04,Corporate
C07056,Customer 7056,customer7056@example.com,Chennai,Tamil Nadu,2025-05-04,Small Business
C07057,Customer 7057,customer7057@example.com,Kolkata,West Bengal,2024-11-14,Corporate
C07058,Customer 7058,customer7058@example.com,Mumbai,Maharashtra,2026-02-21,Corporate
C07059,Customer 7059,customer7059@example.com,Ahmedabad,Gujarat,2024-03-09,Corporate
C07060,Customer 7060,customer7060@example.com,Panipat,Haryana,2024-04-16,
C07061,Customer 7061,customer7061@example.com,Mumbai,Maharashtra,2024-10-14,Small Business
C07062,Customer 7062,customer7062@example.com,Delhi,Delhi,2024-04-04,Corporate
C07063,Customer 7063,customer7063@example.com,Jaipur,Rajasthan,2026-04-14,Corporate
C07064,Customer 7064,customer7064@example.com,Jaipur,Rajasthan,2026-03-27,Small Business
C07065,Customer 7065,customer7065@example.com,Chennai,Tamil Nadu,2024-03-02,Consumer
C07066,Customer 7066,customer7066@example.com,Jaipur,Rajasthan,2024-01-16,Consumer
C07067,Customer 7067,customer7067@example.com,Kolkata,West Bengal,2025-08-25,Small Business
C07068,Customer 7068,customer7068@example.com,Chennai,Tamil Nadu,2025-05-07,Small Business
C07069,Customer 7069,customer7069@example.com,Kolkata,West Bengal,2025-07-26,Consumer
C07070,Customer 7070,customer7070@example.com,Pune,Maharashtra,2026-06-14,Consumer
C07071,Customer 7071,customer7071@example.com,Mumbai,Maharashtra,2025-08-14,Small Business
C07072,Customer 7072,customer7072@example.com,Hyderabad,Telangana,2025-03-30,Consumer
C07073,Customer 7073,,Bengaluru,Karnataka,2025-04-01,Consumer
C07074,Customer 7074,customer7074@example.com,Chennai,Tamil Nadu,2026-03-22,Corporate
C07075,Customer 7075,customer7075@example.com,Mumbai,Maharashtra,2025-10-15,Corporate
C07076,Customer 7076,customer7076@example.com,Delhi,Delhi,2024-05-30,Small Business
C07077,Customer 7077,customer7077@example.com,Delhi,Delhi,2024-06-17,Consumer
C07078,Customer 7078,customer7078@example.com,Pune,Maharashtra,2025-06-25,Corporate
C07079,Customer 7079,customer7079@example.com,Pune,Maharashtra,2026-01-23,Corporate
C07080,Customer 7080,customer7080@example.com,Hyderabad,Telangana,2024-08-21,Corporate
C07081,Customer 7081,customer7081@example.com,Hyderabad,Telangana,2025-12-14,Small Business
C07082,Customer 7082,customer7082@example.com,Chennai,Tamil Nadu,2026-06-06,Small Business
C07083,Customer 7083,customer7083@example.com,Panipat,Haryana,2025-04-17,Small Business
C07084,Customer 7084,customer7084@example.com,Hyderabad,Telangana,2026-04-18,Small Business
C07085,Customer 7085,customer7085@example.com,Mumbai,Maharashtra,2025-01-12,Corporate
C07086,Customer 7086,customer7086@example.com,Jaipur,Rajasthan,2024-06-28,Corporate
C07087,Customer 7087,customer7087@example.com,Mumbai,Maharashtra,2024-05-06,Small Business
C07088,Customer 7088,customer7088@example.com,Jaipur,Rajasthan,2025-12-12,Consumer
C07089,Customer 7089,customer7089@example.com,Jaipur,Rajasthan,2024-11-28,Corporate
C07090,Customer 7090,customer7090@example.com,Hyderabad,Telangana,2026-03-27,Corporate
C07091,Customer 7091,customer7091@example.com,Panipat,Haryana,2024-02-02,Small Business
C07092,Customer 7092,customer7092@example.com,Chennai,Tamil Nadu,2024-09-17,Corporate
C07093,Customer 7093,customer7093@example.com,Hyderabad,Telangana,2024-10-19,Small Business
C07094,Customer 7094,customer7094@example.com,Kolkata,West Bengal,2024-12-12,Small Business
C07095,Customer 7095,customer7095@example.com,Mumbai,Maharashtra,2026-06-09,Consumer
C07096,Customer 7096,customer7096@example.com,Delhi,Delhi,2024-04-24,Consumer
C07097,Customer 7097,customer7097@example.com,Pune,Maharashtra,2024-06-06,Small Business
C07098,Customer 7098,customer7098@example.com,Kolkata,West Bengal,2024-10-19,
C07099,Customer 7099,customer7099@example.com,Ahmedabad,Gujarat,2026-02-22,Small Business
C07100,Customer 7100,customer7100@example.com,KOLKATA,West Bengal,2025-11-29,Small Business
C07101,Customer 7101,customer7101@example.com,Delhi,Delhi,2025-04-06,Corporate
C07102,Customer 7102,customer7102@example.com,Chennai,Tamil Nadu,2026-02-21,Consumer
C07103,Customer 7103,customer7103@example.com,Pune,Maharashtra,2025-11-11,Corporate
C07104,Customer 7104,customer7104@example.com,Mumbai,Maharashtra,2025-05-16,Consumer
C07105,Customer 7105,customer7105@example.com,Panipat,Haryana,2024-07-15,Small Business
C07106,Customer 7106,customer7106@example.com,Jaipur,Rajasthan,2025-01-23,Small Business
C07107,Customer 7107,customer7107@example.com,Mumbai,Maharashtra,2026-04-19,Consumer
C07108,Customer 7108,customer7108@example.com,Kolkata,West Bengal,2024-12-28,Small Business
C07109,Customer 7109,customer7109@example.com,Panipat,Haryana,2025-11-01,Small Business
C07110,Customer 7110,customer7110@example.com,Panipat,Haryana,2026-03-31,Consumer
C07111,Customer 7111,customer7111@example.com,Ahmedabad,Gujarat,2026-03-13,Corporate
C07112,Customer 7112,invalid-email-7111,Pune,Maharashtra,2026-04-26,Consumer
C07113,Customer 7113,customer7113@example.com,Bengaluru,Karnataka,2024-12-02,Small Business
C07114,Customer 7114,customer7114@example.com,Pune,Maharashtra,2024-02-03,Corporate
C07115,Customer 7115,customer7115@example.com,Ahmedabad,Gujarat,2026-03-22,Consumer
C07116,Customer 7116,customer7116@example.com,Hyderabad,Telangana,2026-01-06,Small Business
C07117,Customer 7117,customer7117@example.com,Jaipur,Rajasthan,2026-04-29,Consumer
C07118,Customer 7118,customer7118@example.com,Bengaluru,Karnataka,2025-10-01,Consumer
C07119,Customer 7119,customer7119@example.com,Hyderabad,Telangana,2026-05-18,Consumer
C07120,Customer 7120,customer7120@example.com,Bengaluru,Karnataka,2024-01-13,Consumer
C07121,Customer 7121,,Delhi,Delhi,2025-06-11,Consumer
C07122,Customer 7122,customer7122@example.com,Chennai,Tamil Nadu,2025-03-27,Corporate
C07123,Customer 7123,customer7123@example.com,Jaipur,Rajasthan,2024-10-20,Small Business
C07124,Customer 7124,customer7124@example.com,Delhi,Delhi,2026-05-12,Corporate
C07125,Customer 7125,customer7125@example.com,Hyderabad,Telangana,2024-06-25,Corporate
C07126,Customer 7126,customer7126@example.com,Bengaluru,Karnataka,2024-09-17,Small Business
C07127,Customer 7127,customer7127@example.com,Hyderabad,Telangana,2024-09-24,Corporate
C07128,Customer 7128,customer7128@example.com,Chennai,Tamil Nadu,2024-02-24,Small Business
C07129,Customer 7129,customer7129@example.com,Pune,Maharashtra,2026-04-19,Small Business
C07130,Customer 7130,customer7130@example.com,Hyderabad,Telangana,2025-12-05,Consumer
C07131,Customer 7131,,Kolkata,West Bengal,2025-09-09,Small Business
C07132,Customer 7132,customer7132@example.com,Pune,Maharashtra,2025-04-06,Small Business
C07133,Customer 7133,customer7133@example.com,Jaipur,Rajasthan,2024-04-19,Consumer
C07134,Customer 7134,customer7134@example.com,Hyderabad,Telangana,2024-09-03,Small Business
C07135,Customer 7135,customer7135@example.com,Ahmedabad,Gujarat,2024-05-06,Consumer
C07136,Customer 7136,customer7136@example.com,Jaipur,Rajasthan,2025-04-12,Small Business
C07137,Customer 7137,customer7137@example.com,Jaipur,Rajasthan,2025-11-07,Corporate
C07138,Customer 7138,customer7138@example.com,Jaipur,Rajasthan,2026-01-22,Corporate
C07139,Customer 7139,customer7139@example.com,Ahmedabad,Gujarat,2025-08-04,Small Business
C07140,Customer 7140,customer7140@example.com,Chennai,Tamil Nadu,2025-08-23,Small Business
C07141,Customer 7141,customer7141@example.com,Jaipur,Rajasthan,2026-03-06,Consumer
C07142,Customer 7142,customer7142@example.com,Ahmedabad,Gujarat,2024-03-03,Corporate
C07143,Customer 7143,customer7143@example.com,Hyderabad,Telangana,2025-05-07,Small Business
C07144,Customer 7144,customer7144@example.com,Mumbai,Maharashtra,2026-05-07,Corporate
C07145,Customer 7145,customer7145@example.com,Delhi,Delhi,2024-10-07,Corporate
C07146,Customer 7146,customer7146@example.com,Mumbai,Maharashtra,2024-09-16,Corporate
C07147,Customer 7147,customer7147@example.com,Pune,Maharashtra,2024-02-07,Consumer
C07148,Customer 7148,customer7148@example.com,Ahmedabad,Gujarat,2025-07-07,Small Business
C07149,Customer 7149,customer7149@example.com,Chennai,Tamil Nadu,2025-12-28,Corporate
C07150,Customer 7150,customer7150@example.com,Mumbai,Maharashtra,2024-10-01,Consumer
C07151,Customer 7151,customer7151@example.com,Pune,Maharashtra,2026-05-01,Small Business
C07152,Customer 7152,customer7152@example.com,Pune,Maharashtra,2025-08-29,Corporate
C07153,Customer 7153,customer7153@example.com,Mumbai,Maharashtra,2025-06-17,Consumer
C07154,Customer 7154,customer7154@example.com,PUNE,Maharashtra,2025-08-04,Consumer
C07155,Customer 7155,customer7155@example.com,Mumbai,Maharashtra,2024-04-25,Small Business
C07156,Customer 7156,customer7156@example.com,Jaipur,Rajasthan,2025-05-26,Consumer
C07157,Customer 7157,customer7157@example.com,Chennai,Tamil Nadu,2026-04-16,Consumer
C07158,Customer 7158,customer7158@example.com,Ahmedabad,Gujarat,2024-08-03,Consumer
C07159,Customer 7159,customer7159@example.com,Jaipur,Rajasthan,2026-06-06,Small Business
C07160,Customer 7160,customer7160@example.com,Panipat,Haryana,2025-12-29,Small Business
C07161,Customer 7161,customer7161@example.com,Jaipur,Rajasthan,2024-08-05,Consumer
C07162,Customer 7162,customer7162@example.com,Mumbai,Maharashtra,2024-05-04,Consumer
C07163,Customer 7163,customer7163@example.com,Delhi,Delhi,2024-01-16,Consumer
C07164,Customer 7164,customer7164@example.com,Pune,Maharashtra,2024-06-28,Consumer
C07165,Customer 7165,,Panipat,Haryana,2024-03-05,Small Business
C07166,Customer 7166,customer7166@example.com,Jaipur,Rajasthan,2025-01-30,Corporate
C07167,Customer 7167,customer7167@example.com,Chennai,Tamil Nadu,2025-01-23,Consumer
C07168,Customer 7168,customer7168@example.com,PANIPAT,Haryana,2024-01-31,Small Business
C07169,Customer 7169,customer7169@example.com,Ahmedabad,Gujarat,2025-11-18,Small Business
C07170,Customer 7170,customer7170@example.com,Kolkata,West Bengal,2026-01-02,Corporate
C07171,Customer 7171,customer7171@example.com,Delhi,Delhi,2024-01-12,Small Business
C07172,Customer 7172,,Delhi,Delhi,2026-04-17,Corporate
C07173,Customer 7173,customer7173@example.com,Pune,Maharashtra,2025-01-16,Corporate
C07174,Customer 7174,customer7174@example.com,Delhi,Delhi,2024-10-22,Consumer
C07175,Customer 7175,customer7175@example.com,Pune,Maharashtra,2025-07-20,Corporate
C07176,Customer 7176,customer7176@example.com,Hyderabad,Telangana,2025-10-27,Consumer
C07177,Customer 7177,customer7177@example.com,Delhi,Delhi,2025-08-26,Small Business
C07178,Customer 7178,customer7178@example.com,Panipat,Haryana,2026-03-16,Corporate
C07179,Customer 7179,customer7179@example.com,Bengaluru,Karnataka,2025-03-07,Small Business
C07180,Customer 7180,customer7180@example.com,Mumbai,Maharashtra,2024-07-18,Corporate
C07181,Customer 7181,customer7181@example.com,Bengaluru,Karnataka,2025-02-22,Small Business
C07182,Customer 7182,customer7182@example.com,Hyderabad,Telangana,2026-05-02,Small Business
C07183,Customer 7183,customer7183@example.com,Delhi,Delhi,2024-02-05,Consumer
C07184,Customer 7184,customer7184@example.com,Pune,Maharashtra,2026-01-20,Consumer
C07185,Customer 7185,customer7185@example.com,Kolkata,West Bengal,2026-05-05,Corporate
C07186,Customer 7186,customer7186@example.com,Mumbai,Maharashtra,2024-01-04,
C07187,Customer 7187,customer7187@example.com,Bengaluru,Karnataka,2024-12-03,Small Business
C07188,Customer 7188,customer7188@example.com,Ahmedabad,Gujarat,2025-01-23,Corporate
C07189,Customer 7189,customer7189@example.com,Delhi,Delhi,2024-12-05,Consumer
C07190,Customer 7190,customer7190@example.com,Panipat,Haryana,2025-03-22,Corporate
C07191,Customer 7191,customer7191@example.com,Chennai,Tamil Nadu,2025-03-08,Corporate
C07192,Customer 7192,customer7192@example.com,Delhi,Delhi,2024-03-16,Consumer
C07193,Customer 7193,customer7193@example.com,Chennai,Tamil Nadu,2025-01-14,Corporate
C07194,Customer 7194,customer7194@example.com,Delhi,Delhi,2025-12-26,Consumer
C07195,Customer 7195,customer7195@example.com,Pune,Maharashtra,2024-10-15,Consumer
C07196,Customer 7196,customer7196@example.com,Kolkata,West Bengal,2025-07-08,Corporate
C07197,Customer 7197,customer7197@example.com,Delhi,Delhi,2025-02-12,Small Business
C07198,Customer 7198,customer7198@example.com,Ahmedabad,Gujarat,2024-10-02,Small Business
C07199,Customer 7199,customer7199@example.com,Kolkata,West Bengal,2024-02-12,Small Business
C07200,Customer 7200,customer7200@example.com,Ahmedabad,Gujarat,2024-01-16,Corporate
C07201,Customer 7201,customer7201@example.com,Jaipur,Rajasthan,2026-02-17,Consumer
C07202,Customer 7202,,Chennai,Tamil Nadu,2025-03-05,Small Business
C07203,Customer 7203,customer7203@example.com,Pune,Maharashtra,2024-10-28,Small Business
C07204,Customer 7204,customer7204@example.com,Mumbai,Maharashtra,2025-01-21,Small Business
C07205,Customer 7205,customer7205@example.com,Ahmedabad,Gujarat,2025-08-01,Small Business
C07206,Customer 7206,customer7206@example.com,Chennai,Tamil Nadu,2024-06-12,Corporate
C07207,Customer 7207,customer7207@example.com,Ahmedabad,Gujarat,2025-04-15,Consumer
C07208,Customer 7208,customer7208@example.com,Jaipur,Rajasthan,2024-08-27,Small Business
C07209,Customer 7209,customer7209@example.com,Chennai,Tamil Nadu,2025-07-25,Small Business
C07210,Customer 7210,customer7210@example.com,Jaipur,Rajasthan,2025-10-12,Small Business
C07211,Customer 7211,customer7211@example.com,Delhi,Delhi,2025-04-28,Small Business
C07212,Customer 7212,customer7212@example.com,Kolkata,West Bengal,2026-03-11,Small Business
C07213,Customer 7213,customer7213@example.com,Delhi,Delhi,2025-01-07,Consumer
C07214,Customer 7214,customer7214@example.com,Hyderabad,Telangana,2026-04-02,Small Business
C07215,Customer 7215,customer7215@example.com,Chennai,Tamil Nadu,2024-07-03,Corporate
C07216,Customer 7216,customer7216@example.com,Kolkata,West Bengal,2026-05-14,Consumer
C07217,Customer 7217,customer7217@example.com,Ahmedabad,Gujarat,2025-04-10,Corporate
C07218,Customer 7218,customer7218@example.com,Panipat,Haryana,2025-12-10,Small Business
C07219,Customer 7219,customer7219@example.com,Pune,Maharashtra,2024-05-09,Consumer
C07220,Customer 7220,customer7220@example.com,Delhi,Delhi,2024-05-15,Corporate
C07221,Customer 7221,customer7221@example.com,Hyderabad,Telangana,2025-04-10,Small Business
C07222,Customer 7222,customer7222@example.com,Jaipur,Rajasthan,2025-08-14,Small Business
C07223,Customer 7223,customer7223@example.com,Mumbai,Maharashtra,2025-01-24,Consumer
C07224,Customer 7224,customer7224@example.com,Bengaluru,Karnataka,2024-03-21,Small Business
C07225,Customer 7225,customer7225@example.com,Panipat,Haryana,2026-02-18,Small Business
C07226,Customer 7226,customer7226@example.com,Hyderabad,Telangana,2024-05-22,Consumer
C07227,Customer 7227,customer7227@example.com,Kolkata,West Bengal,2025-01-04,Corporate
C07228,Customer 7228,customer7228@example.com,Jaipur,Rajasthan,2024-11-17,Consumer
C07229,Customer 7229,customer7229@example.com,Kolkata,West Bengal,2025-05-13,Corporate
C07230,Customer 7230,customer7230@example.com,Bengaluru,Karnataka,2025-12-24,Consumer
C07231,Customer 7231,customer7231@example.com,Mumbai,Maharashtra,2025-05-14,Corporate
C07232,Customer 7232,customer7232@example.com,Chennai,Tamil Nadu,2025-09-08,Consumer
C07233,Customer 7233,customer7233@example.com,Delhi,Delhi,2024-04-08,Small Business
C07234,Customer 7234,customer7234@example.com,Jaipur,Rajasthan,2024-05-28,Corporate
C07235,Customer 7235,customer7235@example.com,Delhi,Delhi,2025-09-15,Small Business
C07236,Customer 7236,customer7236@example.com,Ahmedabad,Gujarat,2025-02-16,Consumer
C07237,Customer 7237,customer7237@example.com,Chennai,Tamil Nadu,2024-09-29,Consumer
C07238,Customer 7238,customer7238@example.com,Mumbai,Maharashtra,2024-05-24,Small Business
